2.125380747020199843e-02,-1.400927603244800090e-01,-1.226905882358600014e-01,-7.739081382751500371e-01,-7.976911664009099789e-01,-2.193931303918399828e-02,-2.117954045534100049e-01,-6.999565958976700086e-01,-1.332724988460499971e-01,-3.709633946418799955e-01,-1.078071668744099987e-01,-9.711094200611100624e-02,-1.236886950209699961e-03,-3.421053662896200026e-02,-7.286620885133700265e-02,4.026794806122799796e-03,-6.505853682756400358e-02,9.018973447382500411e-03,-4.804867506027200169e-02,-3.144349902868300017e-02,-1.511382125318099998e-02,-3.153055533766700030e-02,-6.245214492082599989e-02,-9.763472713530100058e-03,-6.379222124814999673e-02,-5.841736868023900131e-02,-9.750362485647200150e-02,3.544447943568199838e-02,-7.860268652439099391e-02,-3.837586194276799978e-02,-1.247464790940299995e-01,-5.048374831676499808e-02,-2.427034638822099868e-02,-3.072514832019799802e-01,-9.463356435298900249e-02,-5.845165252685499691e-02,-5.602926611900299614e-01,-4.025230556726500097e-02,-1.066868379712099940e-01,8.171386085450600689e-03,-6.266663968563100651e-02,-1.315397918224300022e-01,-6.476127356290800607e-02,-9.893190115690200098e-03,-4.860389977693600067e-02,-1.216359212994600064e-01,-5.079984664916999994e-03,-8.048132807016400436e-02,-3.562886640429500235e-02,-1.093427911400799979e-01,-1.169346794486000041e-01,-4.194940626621199847e-02,-1.509921103715899937e-01,-4.174920544028300207e-02,-5.260526761412599728e-02,-2.335813641548200106e-02,-1.302952915430100056e-01,-1.125816628336900015e-02,-1.884381845593499985e-02,-1.822810024023099884e-01,-1.284301578998600091e-01,-4.589806124568000106e-02,-3.779182732105300091e-01,3.710692375898400064e-02,-4.724271297454800123e-01
-9.920877218246500207e-02,-2.687726020812999939e-01,4.660448729991900074e-01,4.182164669036900206e-01,4.026894569396999857e-01,-5.639785528183000052e-02,3.838828504085500248e-01,-2.495011389255500089e-01,3.476546704769100105e-01,9.962542057037400145e-01,5.005332231521599784e-01,3.496106863021899991e-01,2.595984637737300260e-01,1.872424930334100068e-01,9.535634517669699939e-01,-6.800071001052899744e-01,7.256760597228999465e-01,8.783112764358500524e-01,5.595285817980800297e-02,3.838537335395800221e-01,-2.218675762414900055e-01,-2.058422118425400071e-01,1.358058691024800035e+00,-6.563914418220500036e-01,-7.700850069522900687e-02,-3.472552597522700069e-01,1.030034303665199991e+00,-5.530303716659500379e-01,9.764539599418600169e-01,7.174116969108600417e-01,8.008435368537899501e-01,-6.317953467369099574e-01,-1.572230011224700075e-01,-5.858992338180499804e-01,-9.451201558113100365e-01,6.113515496253999482e-01,9.734617471694899660e-01,1.075381159782399898e+00,6.791602373123200032e-01,9.400905966758700272e-01,1.595421135425600101e-01,-4.573988914489700019e-01,7.345967888832100057e-01,2.727218568324999981e-01,-5.228437185287500011e-01,-5.961452722549399619e-01,-1.512590944766999956e-01,-4.854425489902500224e-01,-6.310476064682000175e-01,-3.852729126810999771e-02,8.131423592567400549e-01,8.844181895256000292e-01,-5.344420671463000205e-02,-3.097915947437300255e-01,1.112931609153700041e+00,-1.261766254901899864e-01,5.889145731925999883e-01,6.477952003478999569e-03,-4.791384339332599995e-01,-5.896522402763400006e-01,8.355895280838000483e-01,-6.428499817848200015e-01,-2.405812591314299975e-01,-4.250051379203800272e-01,-5.548010766506199926e-02
1.577975228428800045e-02,2.969532012939499754e-01,3.156006634235399844e-01,1.047358751296999957e+00,9.220691323280300056e-01,1.277730567380800037e-03,2.251969277858699992e-01,-1.641010791063300112e-01,1.812539696693399871e-01,4.816946685314200116e-01,2.451201900839799965e-03,1.575372517108900028e-01,3.532045483589200119e-01,-2.599706351757000156e-01,-2.067569196224199879e-01,-1.510410457849500065e-01,-1.749008744955100059e-01,-2.294449359178500070e-01,-2.267247587442400014e-01,-2.173975110054000015e-01,-2.412408739328399943e-01,-1.607211679220199863e-01,-1.287259161472300018e-01,-2.486595809459699880e-01,-2.256359010934800013e-01,-2.142089456319800078e-01,-2.427289187908200085e-01,-2.339752614498100125e-01,-2.116038054227800114e-01,-1.466851234435999907e-01,-2.081429660320300024e-01,-2.226331830024700087e-01,-2.448745071887999947e-01,-2.472928017377900023e-01,-2.830145657062499986e-01,-2.072897106409100076e-01,-3.282512128353100023e-01,-1.588036417961100066e-01,-1.738135144114499875e-02,6.798766851425199764e-01,3.965651988983199816e-01,1.451152861118299997e-01,-3.097677975893000160e-02,5.078541040420500030e-01,9.295350313186599711e-02,7.814803123474100000e-01,6.176772117614699464e-01,-1.330935060977899986e-01,-1.707985550165199984e-01,6.966739296913100343e-01,5.252491831779499964e-01,3.175455927848799820e-01,1.547111272811899918e-01,-1.622883975505799992e-01,3.781174868345300172e-02,1.060637533664700038e-01,9.870284236967600058e-03,4.005419611930799983e-01,9.028948843479199862e-03,-3.732904046773900114e-02,-1.545928269624700091e-01,6.101227998733500524e-01,-1.069445684552200043e-01,-1.492099016904800124e-01,1.547319442033799897e-01
-6.627678871154800422e-02,-9.908469021320299996e-02,-3.930340409278900160e-01,-7.521749734878500071e-01,-5.565362572669999564e-01,-5.133189558982800271e-01,-3.526064157486000217e-01,-1.220695674419400023e-01,-2.601508200168600182e-01,-4.472497701644900236e-01,-1.446730494499199882e-01,-2.451728731393799932e-01,-3.832739293575300188e-01,-3.889718353748299884e-01,2.449090331792800057e-01,2.561905384063700164e-01,6.851509958505599962e-02,-1.749200522899599930e-01,1.064080670476000023e-01,-1.114096567034700003e-01,-2.520458102226300068e-01,2.499103546142600052e-01,-3.556679189205200209e-01,1.292161345481900037e-01,5.118061229586599870e-02,1.171510368585600009e-01,-2.316807210445399889e-01,3.440045118331899743e-01,2.902053594589200092e-01,-4.622089266777000272e-01,-1.275455951690699918e-01,-3.018507361412000045e-01,2.236741036176700115e-01,-1.541761457920099998e-01,4.034261703491199835e-01,-1.036313399672500052e-01,5.338505143299699914e-04,2.389701753854799882e-01,-9.641929864883399537e-01,-3.202356696128800251e-01,1.275009065866500035e-01,2.211922556161899922e-01,2.994626164436299809e-01,-4.207471311092400024e-01,-8.815913796424900140e-01,5.278874039650000016e-01,-3.036867976188700191e-01,-4.565789699554400061e-01,5.105007067322699793e-02,-1.033592581748999928e+00,-5.040293931961099538e-01,-4.705273509025599821e-01,2.795319855213200255e-01,-2.439069747924799969e-01,-2.907050549983999921e-01,-5.588361248373999862e-02,3.929573297500599804e-01,2.748045027255999750e-01,2.055977433919899955e-01,-6.148837208747900407e-01,-5.680290050804600276e-03,1.715260595083200057e-01,2.390184849500699982e-01,-4.307507574558300245e-01,1.234194338321699946e-01
1.094949841499299970e+00,4.396836459636700029e-02,1.715724229812600088e+00,1.914627432823200026e+00,1.702319979667699990e+00,1.687573939561800018e-01,9.130540490150500510e-01,8.044317364692700201e-01,1.365230321884199904e+00,1.848818778991700107e+00,9.790313243866000104e-01,1.260750651359600072e+00,1.804471731185899985e+00,4.413465559482599998e-01,3.803831040859200208e-01,1.762473434209800016e-01,5.303459167480499836e-01,6.606813073158299687e-01,6.713966131210300503e-01,4.802052676677699972e-01,5.846616029739399867e-01,-1.210568174719799939e-01,5.161669850349399624e-01,7.301375865936300391e-01,3.117498755454999881e-01,3.182657659053800270e-01,7.265254259109500401e-01,6.979393959045400164e-01,4.089239537715900208e-01,9.766207933425899990e-01,7.100657224655200217e-01,2.746345400810200066e-01,8.977248668670699816e-01,7.848220467567400549e-01,6.275097727775600376e-01,7.253938913345300277e-01,4.474114179611199948e-01,9.949787855148299887e-01,8.402360677719099558e-01,-3.598605468869200269e-02,1.636965572833999974e-02,-4.067804664373399909e-02,-2.508545992895999839e-03,-3.080641478300100156e-02,-1.622266136109800153e-02,-4.226380214095099702e-02,-4.688570275902700403e-03,-1.913799904286899931e-02,7.723876833915699347e-02,4.807510972022999846e-02,-2.532206661999199943e-02,2.326770871877700125e-02,-3.594315797090499864e-02,-1.659413240849999874e-02,-3.358768299222000125e-02,-7.660253439098600042e-03,-1.210898254066699979e-02,-4.721588268876100031e-02,9.732727194204900470e-04,-1.034084800630800070e-02,-6.978785991668699784e-02,1.468617655336900037e-02,-5.846918374300000276e-02,-1.993426680564900147e-02,4.353987425565700176e-02
-1.088872179388999939e-02,-4.663061350583999794e-03,-1.569074019789699903e-02,-3.899417638778699846e+00,-4.247860908508299893e+00,-3.119972720742199973e-02,3.396947868168400005e-03,-6.831821985542800221e-03,-4.705400206148600134e-03,-4.552147865295400386e+00,-1.359369233250599940e-02,-1.769898645579799992e-02,-5.749920010566700324e-02,-3.117945194244399754e-01,-1.295935034751900083e+00,-3.988336563110399968e+00,-3.958430290222199943e+00,-3.185558915138200220e-01,-3.616762876510600133e+00,-2.295254543423699833e-02,-2.498336315154999987e+00,-3.056236505508400203e+00,-6.599748134612999806e+00,-5.227687358856200284e+00,-2.718879938125600138e+00,-9.197531342506399810e-01,2.128791809081999886e-01,-2.450046837329900029e-01,-1.988103985786400019e+00,-9.053254127502400550e+00,-7.803289592266099417e-02,-1.615322947502100037e+00,-2.145001411437999828e+00,-1.492273330688500099e+00,-4.550020217895499819e+00,-2.679291725158699844e+00,-2.284207820892299790e+00,-1.938809990882899958e+00,-7.947197556495699811e-01,-3.954061772674299577e-03,-1.131601333618200034e+00,-1.041832685470599928e+00,-8.691039681434599429e-02,9.828563779592500160e-03,-7.294884324073800386e-01,-1.076429009437599893e+00,-1.152342677116400038e+00,-2.030004002153900158e-02,-6.114911079406700090e+00,-2.188584327697800092e+00,-6.977534294128399928e-02,2.145181037485599865e-02,-5.049495771527300059e-02,-3.821356222033499977e-02,-3.113679289817800067e-01,-1.167245149612399890e+00,-4.848623275756799855e-02,-4.014473780989599727e-02,-9.414745569229100441e-01,1.001117471605499944e-02,-1.063783288001999949e+00,-1.722917705774300035e-01,-9.878945350647000412e-01,-5.795015767216699781e-02,1.152272149920500061e-01
3.691285252571099851e-01,3.443568050861400276e-01,4.044672250747700093e-01,-1.005202293396000091e+00,-1.137416839599600049e+00,1.908690333366399872e-01,3.666510283946999849e-01,2.347368448972700083e-01,3.116274476051300035e-01,-6.142062544822699532e-01,3.497704863548299903e-01,3.321831226348900268e-01,3.031958937645000129e-01,-7.550032734870899542e-01,-5.331412553787200359e-01,-3.754374757409099927e-02,1.688894480466799908e-01,-1.052956700324999995e+00,-2.852719742804799962e-03,-1.062432527542100047e+00,-1.129235863685599917e+00,-3.733852207660700029e-01,-3.913480937480899868e-01,-1.591236293315899941e-01,4.043911397457100043e-01,3.097907006740600044e-01,2.056873291730899889e-01,-5.455989837646499918e-01,-9.713921695947599910e-02,-1.193548202514600032e+00,-9.832129627466200394e-02,3.103507161140400261e-01,-2.689093649387400142e-01,2.848172783851600220e-01,-4.199982285499599954e-01,3.714857399463700194e-01,4.008803963661199954e-01,-4.195735454559300082e-01,6.112000346183800170e-01,-5.635261535644500164e-01,3.968718647956799850e-01,-9.047875404357900164e-01,4.266673624515500141e-01,-7.365860342979400066e-01,-6.670394539833099934e-01,-9.377938508987400390e-02,-8.117411732673599500e-01,-4.286374747753100012e-01,-8.064499497413599727e-01,-8.227747678756700545e-01,-6.619831323623700525e-01,5.660852193832399681e-01,-5.699521303176899867e-01,-4.802804589271499891e-01,-4.627285301685299945e-01,-4.887817800045000105e-01,5.789869427681000325e-01,4.757818877696999849e-01,3.280159235000599804e-01,-8.633996844291700334e-01,2.770741581916800200e-01,4.952858090400700242e-01,-2.601640224456799877e-01,-8.189238309860199516e-01,-6.640279889106800448e-01
6.424527615308800454e-02,-2.098707668483299968e-02,-1.574480347335300082e-02,3.003894329071000069e+00,3.567503213882400104e+00,-2.401675470173399857e-02,-2.052620239555799989e-02,7.232779264450099610e-02,-2.021367475390399918e-02,3.328140735626199831e+00,-2.558488026261300161e-02,-1.559356041252600057e-02,-2.840726450085600055e-02,4.128723442554499967e-01,5.086799263954200345e-01,2.024820089340200191e+00,2.389932155609100217e+00,1.720991611480700012e+00,2.013156175613400212e+00,4.742016494274099991e-01,6.991375684738200258e-01,2.217122554779099808e+00,2.075011730194099790e+00,2.394494295120200178e+00,4.742411673069000244e-01,2.271646857261699903e-01,3.177777230739600167e-01,2.440501451492299800e+00,4.909732937812800180e-01,2.614126205444299966e+00,3.289173543453199899e-01,3.283686637878400205e-01,1.615676283836400051e+00,3.644841909408599867e-01,1.723380446433999902e+00,2.023566246032700189e+00,1.698526382446299943e+00,2.098341464996300143e+00,1.322275519371000074e+00,5.517920479178400027e-03,4.762685298919699939e-02,-2.008203603327299996e-02,1.552229281514900042e-02,-9.772224351763699260e-03,3.653877181932300208e-03,-1.717890426516499938e-02,3.685816191136800143e-03,-5.151896271854600022e-03,2.048224024474600002e-02,-6.480403244495399652e-03,-4.406913649290800095e-03,1.507446169853200041e-02,-1.890606991946700011e-02,-1.791937509551600090e-03,-1.111011393368199936e-02,-2.953167818486699889e-02,-1.636273227631999949e-02,1.897061476483900095e-03,2.673465758562100156e-02,-2.860989421606099925e-02,-3.477640077471699787e-02,1.193739287555200049e-02,-7.326827198266999686e-02,2.546368166804300129e-02,-7.316352427005799741e-02
1.234770298004199907e+00,2.078909277916000109e-01,1.522993206977800051e+00,2.379954099655200217e+00,2.848818302154500159e+00,9.784906357526799991e-02,5.166797637939499754e-01,1.470014452934299998e+00,9.281181097030599680e-01,2.702652931213399778e+00,1.177332401275599905e+00,1.173236608505199952e+00,1.536972522735599922e+00,2.760614752769500191e-01,1.397584229707700132e-01,1.215117946267099958e-01,1.506271362304699990e-01,2.872004210948900238e-01,4.289597645401999754e-02,7.975003868341400126e-02,2.282022088766099965e-01,3.614285886287699756e-01,1.563312560319899958e-01,4.688191786408400091e-02,1.131094545126000023e-01,9.111478924751299779e-02,1.378270834684399981e-01,4.660246074199699828e-01,9.109451621770900398e-02,1.089201346039800067e-01,1.355756521225000011e-01,1.659716516733200087e-01,2.760983407497399900e-01,2.396791428327600115e-01,2.198039740324000124e-01,3.063368797302200019e-01,-5.726377479732000161e-03,2.538406252861000190e-01,-7.014629244804400365e-02,4.045992791652699982e-01,5.569297075271599784e-01,7.277567386627199486e-01,9.708262085914599604e-01,2.874723672866800195e-01,1.537755578756299923e-01,4.388928413391099959e-01,1.984929591417300132e-01,2.120939195156099910e-01,2.302489995956400026e+00,2.691199779510499823e+00,4.597310125827799854e-01,7.271149754524199871e-01,1.705888807773600080e-01,2.517891228199000131e-01,1.625859141349799974e-01,1.733318686485300075e+00,3.872207105159800045e-01,2.056403607130100064e-01,2.948743700981100169e-01,3.555034399032599990e-01,9.855607748031599558e-01,3.563693761825599826e-01,1.268175244331400053e+00,1.177093505859400091e+00,2.524727106094399876e+00
-1.648267209529900024e-01,-6.809408962726599956e-02,-4.539621248841300277e-02,-3.242328882217400121e+00,-3.274078130722000157e+00,-1.727762818336499862e-01,-4.120529815554600100e-02,-1.084674969315500004e-01,-4.557514563202900298e-02,-3.740082025527999843e+00,-2.755030803382400167e-02,-4.212722927331900152e-02,-6.509660184383400661e-02,-1.106736898422199911e+00,-1.034375071525599932e+00,-1.724684387445399869e-01,-9.567264318466199846e-01,-5.628318786621100411e-01,-2.528298199176799987e-01,-2.323050498962400123e-01,-7.032256722450299646e-01,-2.166122436523400197e+00,-1.305728435516400054e+00,-7.272215485572800509e-01,-1.728849112987499992e-01,-2.741605043411299847e-01,-2.326406002044699939e+00,-1.826122045516999970e+00,-1.377145528793300100e+00,-4.011291503906200262e+00,-2.208705991506600130e-01,-1.352534651756299944e+00,-7.831132411956800432e-01,-2.565959930419900115e+00,-8.181845545768700045e-01,-1.099617242813099915e+00,-2.826567173004200129e+00,-6.552704572677600092e-01,-2.187782526016199824e+00,-2.444469481706600111e-01,-9.631455689668699804e-02,-2.864170446991900001e-02,-1.729377210140199961e-01,-8.402546495199199328e-02,-9.209065139293699798e-02,-1.343218833208099927e-01,-5.885845050215700314e-02,-2.288036346435499968e-01,1.007913276553200066e-01,-3.927410766482399701e-02,-7.120659202337299709e-02,-1.165956445038300072e-02,-2.657626271247899852e-01,-1.674755811691300000e-01,-1.215183734893800042e-02,-1.261055320501300037e-01,-4.358134418726000020e-02,-7.453266531228999736e-02,-1.301661133766200129e-01,-8.706790953874600503e-02,-2.715713977813700164e-01,-5.216806754469899970e-02,-1.105376005172699960e+00,-3.726345896720900108e-01,-7.967637181282000158e-01
